Track Name,Artist,Artist URI,Artist Popularity,Artist Genres,Track Duration(ms),Release Date,Track Popularity,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Type,Track ID,Uri,Track_href,Analysis_url,Duration_ms,Time_signature,Lyrics
Dientes,J Balvin,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,85,"reggaeton, reggaeton colombiano, trap latino, urbano latino",166426,2023-09-15,72,0.864,0.783,7,-3.814,1,0.114,0.00662,3.99e-06,0.291,0.545,114.973,audio_features,4vAMy0dxoyoIHGuIgKqcwm,spotify:track:4vAMy0dxoyoIHGuIgKqcwm,https://api.spotify.com/v1/tracks/4vAMy0dxoyoIHGuIgKqcwm,https://api.spotify.com/v1/audio-analysis/4vAMy0dxoyoIHGuIgKqcwm,166427,4,"Pehacehood, Latinos
Let's go DJ Khaled
Mami got me like yeah, yeah, yeah, yeah
We the best
El ambiente está sintiendo, sintiéndose y yo viéndote
Mi mente desvistiéndote y viendo que la estás rompiendo, pues
Te voy a llevar de viaje, pasaje pa' España o pa' Londres
¿En dónde te escondes?
Pa' que regrese sonrisa de porce
Dale sonríe, dale confíe
El cora frío, los rubíes, y VVS
Enséñame los dientes, dientes, dientes, dientes
Enséñame los dientes, dientes, dientes, dientes
Enséñame los dientes, dientes, dientes, dientes
Enséñame los dientes, dientes, dientes, dientes
I was flying up high in the private in it, two pilots
Balsamic all in it, big salad
Wondering when you score, when they all sit back
...
"
One in a Million,Bebe Rexha,spotify:artist:64M6ah0SkkRsnPGtGiRAbb,79,"dance pop, pop",160529,2023-08-04,80,0.454,0.931,11,-4.083,1,0.0321,0.238,0.000623,0.289,0.462,137.945,audio_features,3YfGTvsTAWGC2lgoDOikUz,spotify:track:3YfGTvsTAWGC2lgoDOikUz,https://api.spotify.com/v1/tracks/3YfGTvsTAWGC2lgoDOikUz,https://api.spotify.com/v1/audio-analysis/3YfGTvsTAWGC2lgoDOikUz,160530,4,"Ah-ah, you're my

You're my one, one, one in a million
It's like someone picked you outta the sky
Maybe I met you for a reason
And I can't believe that we're both alive at the same time
Is this Heaven now? Am I dreamin' out? Am I dreamin'?
You're my one, one, one in a million
And I can't believe that we're both alive at the same time

And I can't believe that we're both alive at the same time

Ah-ah
...
"
GODS,League of Legends,spotify:artist:47mIJdHORyRerp4os813jD,77,"speedrun, video game music",220878,2023-10-04,83,0.588,0.765,3,-5.914,0,0.0518,0.00685,3.23e-05,0.2,0.492,145.988,audio_features,210JJAa9nJOgNa0YNrsT5g,spotify:track:210JJAa9nJOgNa0YNrsT5g,https://api.spotify.com/v1/tracks/210JJAa9nJOgNa0YNrsT5g,https://api.spotify.com/v1/audio-analysis/210JJAa9nJOgNa0YNrsT5g,220878,4,"Go-go-go-go-go-gods
Go-go-go-go-go-gods

Ay, this is what you came for, blood on the game ball
Everybody dropping like rainfall
Uh, this is your moment, eyes on the pulpit, kid
Think church just opened

And they're singing your praises, la-la-la
Screaming your name out lo-lo-loud
One more step, you're immortal now, 'cause

Once you play God, once you play God
They're gonna crumble one by one
Then we gon' ride right into the sun
Like it's the day my kingdom come

Baby, we're go-go-go-go-go-gods
Yeah, we're go-go-go-go-go-gods

...
"
You're Hired (feat. Ayra Starr),NEIKED,spotify:artist:5H6xmHXjsq98NLbEjuE29f,59,scandipop,179517,2023-09-29,62,0.743,0.717,0,-4.732,1,0.0422,0.0562,0.0,0.144,0.853,105.988,audio_features,17oeeAxAbZaHIqKpt402KI,spotify:track:17oeeAxAbZaHIqKpt402KI,https://api.spotify.com/v1/tracks/17oeeAxAbZaHIqKpt402KI,https://api.spotify.com/v1/audio-analysis/17oeeAxAbZaHIqKpt402KI,179517,4,"Oh, I met this man and he melts me with his eyes
And his heart is closed, but his arms are open wide
And I'm tryin' to be a big girl so I don't ruin the vibe
As a Gemini, tryin' to take it slow, like a true man living a lie
Like a race car sat in the drive

All this love, I don't know what to do
All this love, can I show it to you?
All this stress and my little black dress
Could you take it off of me?
Show me what I need
Show me what I need

I wanna go on a late night drive
Wind in my hair and your hand on my thighs
Stop at the lights and you kiss me like fire
Are you tryin' to be the man I admire?
Taking it slow, well, I don't know how
Not with your lips like this on my mouth
Stay up all night, I don't mind if I'm tired
If you're tryin' to be my man, you're hired
Ooh, baby, if you're tryin' to be my man, you're hired
...
"
Trust Me Mate,Dean Lewis,spotify:artist:3QSQFmccmX81fWCUSPTS7y,75,"australian pop, pop",178408,2023-09-28,76,0.529,0.591,0,-4.223,1,0.034,0.599,0.0,0.109,0.27,97.742,audio_features,2wWX4sZGZNc7lA594ZOhP7,spotify:track:2wWX4sZGZNc7lA594ZOhP7,https://api.spotify.com/v1/tracks/2wWX4sZGZNc7lA594ZOhP7,https://api.spotify.com/v1/audio-analysis/2wWX4sZGZNc7lA594ZOhP7,178409,4,"You're pulling out your cigarette
You bring it up towards your lips
You breathe and push the smoke away
Just like you do with all your friends
Your room is messy and full of clothes
The curtains drawn, the windows closed
When did the person that I love
Turn into someone I don't know?

'Cause there's a light gone from your eyes
Like the whole world's not as bright
Until you find another high
There's so much pain inside your voice
And you try to drown it out
With anything to fill the void

But trust me, mate, you've got this
You always were the strongest
But I'm not gonna promise that this won't hurt
You were lying in the bathroom
...
"
Something On My Mind,Purple Disco Machine,spotify:artist:2WBJQGf1bT1kxuoqziH5g4,72,"deep house, house",216774,2023-09-08,73,0.612,0.802,9,-5.087,0,0.0743,0.00693,2.33e-05,0.422,0.775,118.036,audio_features,7uEvezzgCoYmqRDloOXUSR,spotify:track:7uEvezzgCoYmqRDloOXUSR,https://api.spotify.com/v1/tracks/7uEvezzgCoYmqRDloOXUSR,https://api.spotify.com/v1/audio-analysis/7uEvezzgCoYmqRDloOXUSR,216775,4,"I'm not interested in love in a soundbite
Or skipping midway through the night, ayy
Don't wanna cut down to the obvious highlights
You've gone too long unsatisfied

How does it feel when you lie awake?
Ignore the ache just to get through
How does it feel when you lie awake?

Well, are you dreamin' of me?
'Cause there's somethin' on my mind
Yeah, my heart tried to warn me
But there's somethin' on my mind

But there's somethin' on my mind

I wanna say the thing that pulls you in closer
...
"
What We Know (feat. Conor Byrne),Lucas & Steve,spotify:artist:5wwneIFdawNgQ7GvKK29Z3,58,"dutch house, edm, electro house, pop dance, progressive electro house",168867,2023-09-29,59,0.601,0.82,9,-5.379,0,0.0474,0.00992,1.04e-06,0.12,0.414,124.886,audio_features,0qODLyd99ldgvBHMVsScye,spotify:track:0qODLyd99ldgvBHMVsScye,https://api.spotify.com/v1/tracks/0qODLyd99ldgvBHMVsScye,https://api.spotify.com/v1/audio-analysis/0qODLyd99ldgvBHMVsScye,168868,3,"You know that under the sun
We feel our bodies in the light
We're sitting in the light
It's time to do what we know

Moving like a mist or a moth to a flame
Never really lost if we stay in our lane
Like the way it feels, so we do it again
And again

Only know the heat when we're touched by the cold
So many shapes as long as they fit in the mold
Like the way it feels, so we do it again
And again

You know that under the sun
We feel our bodies in the light
We're sitting in the light
It's time to do what wе know
And when the sun's falling down
...
"
Drinkin',Joel Corry,spotify:artist:6DgP9otnZw5z6daOntINxp,71,"dance pop, pop dance, uk dance",149545,2023-08-25,72,0.716,0.963,0,-3.097,0,0.0931,0.0344,0.0,0.292,0.707,124.97,audio_features,2LCd6P35jFyZ9SN37o9D2q,spotify:track:2LCd6P35jFyZ9SN37o9D2q,https://api.spotify.com/v1/tracks/2LCd6P35jFyZ9SN37o9D2q,https://api.spotify.com/v1/audio-analysis/2LCd6P35jFyZ9SN37o9D2q,149546,4,"All night, I've been drinkin' all night
I've been drinkin' all night, I've been drinkin' (ayy, ayy)
All night, I've been drinkin' all night
I've been drinkin' all night, I've been drinkin' all night, ayy

Woke up in somebody's kitchen, 20 missed calls
One percent, my phone on red, how am I gettin' home?
The double vision, room is spinnin', clothes all over the floor
But I ain't trippin' 'cause I'm just livin' and every night I want more

Flashback to the deep chats with a stranger
Toastin' for no reason, celebration
One night turns into a whole situation
But I would do it all again, no regrets, no

All night, I've been drinkin' all night
I've been drinkin' all night, I've been drinkin' (ayy, ayy)
...
"
I Can Feel,Leony,spotify:artist:2NpPlwwDVYR5dIj0F31EcC,66,german pop,173360,2023-09-29,74,0.733,0.711,1,-5.6,0,0.078,0.234,2.7e-05,0.0837,0.528,160.039,audio_features,2siKpBqjCCIsOFf5L4AqoR,spotify:track:2siKpBqjCCIsOFf5L4AqoR,https://api.spotify.com/v1/tracks/2siKpBqjCCIsOFf5L4AqoR,https://api.spotify.com/v1/audio-analysis/2siKpBqjCCIsOFf5L4AqoR,173361,4,"Two hands on the wheel
Making memories we will remember
When we're gone, we're gone for real
But the stars they shine ever after

It's a perfect time, only you and I
Light the world up, make it shine
When you hold me tight, troubles outta sight
Blow it up like dynamite

I can feel something heavy on my heart
I can feel something's tearing me apart
I can feel that you guide me through the dark
I can feel the love tonight

...
"
Si No Estás,iñigo quintero,spotify:artist:0jbo7KFNMiIkfBR6ih0yhm,73,,184061,2022-09-23,93,0.537,0.421,5,-8.72,1,0.0285,0.827,0.0,0.138,0.524,98.224,audio_features,2HafqoJbgXdtjwCOvNEF14,spotify:track:2HafqoJbgXdtjwCOvNEF14,https://api.spotify.com/v1/tracks/2HafqoJbgXdtjwCOvNEF14,https://api.spotify.com/v1/audio-analysis/2HafqoJbgXdtjwCOvNEF14,184061,4,"Sueñas alto, es el poder
Que te han dado desde el cielo
No, no, no, no, no

Que no sé a dónde voy
No es real
Hace ya tiempo te volviste uno más
Y odio cuando estoy lleno de este veneno
Y oigo truenos si no estás

¿Qué me has hecho? ¿Dónde estoy?
Se me aparecen mil planetas de repente
Esto es una alucinación
Quiero ver tu otra mitad
Alejarme de esta ciudad
Y contagiarme de tu forma de pensar

Miro al cielo al recordar
Me doy cuenta otra vez más
Que no hay momento que pase
...
"
Wild Ones,southstar,spotify:artist:1GVuCyb4PlArufUZDUnRQi,63,"hypertechno, pop dance",206014,2023-10-06,59,0.621,0.941,3,-5.827,1,0.0848,0.00788,0.014,0.225,0.229,152.004,audio_features,2MH5KK60I00JOPigNOt4v8,spotify:track:2MH5KK60I00JOPigNOt4v8,https://api.spotify.com/v1/tracks/2MH5KK60I00JOPigNOt4v8,https://api.spotify.com/v1/audio-analysis/2MH5KK60I00JOPigNOt4v8,205995,4,"Party rocker
More Chambull, number one
Party rocker
More Chambull, number one
Party rocker
More Chambull, number one
Party rocker
More Chambull, number one

I am a wild one
Break me in
Saddle me up and lets begin
I am a wild one
Tame me now
Running with wolves
And I'm on the prowl

Hey I heard you are a wild one
Oooh
If I took you home it'd be a home run
Show me how you do
I wanna shut down the club
With you
Hey I heard you like the wild ones
Oooh
...
"
Dance The Night - From Barbie The Album,Dua Lipa,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,88,"dance pop, pop, uk pop",176579,2023-05-25,92,0.671,0.845,11,-4.93,0,0.048,0.0207,0.0,0.329,0.775,110.056,audio_features,1vYXt7VSjH9JIM5oRRo7vA,spotify:track:1vYXt7VSjH9JIM5oRRo7vA,https://api.spotify.com/v1/tracks/1vYXt7VSjH9JIM5oRRo7vA,https://api.spotify.com/v1/audio-analysis/1vYXt7VSjH9JIM5oRRo7vA,176579,4,"Baby, you can find me under the lights
Diamonds under my eyes
Turn the rhythm up, don't you wanna just
Come along for the ride?

Ooh, my outfit's so tight
You can see my heartbeat tonight
I can take the heat, baby, best believe
That's the moment I shine

'Cause every romance shakes and it bends
Don't give a damn
When the night's here, I don't do tears
Baby, no chance
I could dance, I could dance, I could dance

Watch me dance, dance the night away
My heart could be burnin', but you won't see it on my face
Watch me dance, dance the night away (uh-huh)
I'll still keep the party runnin', not one hair out of place
...
"
HONEY (ARE U COMING?),Måneskin,spotify:artist:0lAWpj5szCSwM4rUMHYmrr,79,"indie rock italiano, italian pop",167276,2023-09-01,75,0.474,0.936,7,-2.328,0,0.0763,0.00229,2.53e-06,0.181,0.392,139.933,audio_features,3tNMdL4qjzNHfo7rlVMESK,spotify:track:3tNMdL4qjzNHfo7rlVMESK,https://api.spotify.com/v1/tracks/3tNMdL4qjzNHfo7rlVMESK,https://api.spotify.com/v1/audio-analysis/3tNMdL4qjzNHfo7rlVMESK,167277,4,"Meet me there, where it never closes
Meet me there, where it's never hopeless
All is fair in love, oh-oh-oh-oh
Honey, are you coming?

I know a place downtown, babe, if you wanna go
I'm gonna show you how this Italian amor
It's gonna love you harder than ever before
You will like it
We're gonna get sky-high and create a new world
Where somebody might die, but nobody gets hurt
And if it sounds good for you, baby, just say the word
You will like it (ah)

It's 5 a.m.
We feel so good, it's almost frightening
...
"
Paint The Town Red,Doja Cat,spotify:artist:5cj0lLjcoR7YOSnhnX0Po5,87,"dance pop, pop",231750,2023-08-04,92,0.868,0.538,5,-8.603,1,0.174,0.269,3.34e-06,0.0901,0.732,99.968,audio_features,2IGMVunIBsBLtEQyoI1Mu7,spotify:track:2IGMVunIBsBLtEQyoI1Mu7,https://api.spotify.com/v1/tracks/2IGMVunIBsBLtEQyoI1Mu7,https://api.spotify.com/v1/audio-analysis/2IGMVunIBsBLtEQyoI1Mu7,231750,4,"By
Walk on by
Walk on by
Walk on by (yeah)
Walk on by

Yeah, trick, I said what I said
I'd rather be famous instead (walk on by)
I let all that get to my head
I don't care, I paint the town red (walk on by)

Trick, I said what I said
I'd rather be famous instead (walk on by)
I let all that get to my head
I don't care, I paint the town red (walk on by)

Mm, she the devil
She a bad lil' b-, she a rebel (walk on by)
She put her foot to the pedal
It'll take a whole lot for me to settle (walk on by)

Mm, she the devil
She a bad lil' b-, she a rebel (walk on by)
She put her foot to the pedal
It'll take a whole lot (yeah) for me to settle (walk on by)

Yeah, said, my happiness is all of your misery
I put good all in my kidneys (walk on by)
This Margiel' don't come with no jealousy
My illness don't come with no remedy (walk on by)

I am so much fun without Hennessy
They just want my love and my energy (walk on by)
You can't talk no without penalties
- I'm in yo' - if you send for me (walk on by)

I'm goin' to glow up one more time
...
"
Past Life,Felix Jaehn,spotify:artist:4bL2B6hmLlMWnUEZnorEtG,73,"edm, german dance, pop dance, tropical house",196821,2023-09-22,69,0.493,0.812,3,-4.674,0,0.0739,0.07,0.0,0.122,0.325,139.889,audio_features,4yc0wKwKXGkx9Vqc42MIFy,spotify:track:4yc0wKwKXGkx9Vqc42MIFy,https://api.spotify.com/v1/tracks/4yc0wKwKXGkx9Vqc42MIFy,https://api.spotify.com/v1/audio-analysis/4yc0wKwKXGkx9Vqc42MIFy,196821,4,"Did you wake up and feel
Like we've been here before?
'Cause the rush that I felt when you held me
I can't ignore
And the way that your hands
Found their way to mine
It feels like a journey they've taken
A thousand times

I keep thinking back to last night
We danced together 'til the daylight
So familiar how it felt like
I swear we fell in love in a past life
I keep thinking back to last night
We found each other in the spotlight
And there's no way it was the first time
I swear we fell in love in a past life
...
"
Prada,cassö,spotify:artist:5wCmhq5J2hPwL2r0eKurxn,73,hypertechno,132359,2023-08-11,93,0.638,0.717,8,-5.804,1,0.0375,0.001,1.79e-06,0.113,0.422,141.904,audio_features,59NraMJsLaMCVtwXTSia8i,spotify:track:59NraMJsLaMCVtwXTSia8i,https://api.spotify.com/v1/tracks/59NraMJsLaMCVtwXTSia8i,https://api.spotify.com/v1/audio-analysis/59NraMJsLaMCVtwXTSia8i,132359,4,"'Bout to take my lady Selfridges
New drip on the way, uh-huh
Rap nigga still sellin' bricks
Half a cake on the way, uh-huh
Take a flight, she wanna take a Lyft
For the molly man, he's on the way, uh-huh
I might take her The Shard, I might take her The Ritz
It don't matter, baby, I'm straight, uh-huh

I feel like I'm in Prince's house
Purple paint all on the walls, uh-huh
Sittin' down on this fancy couch
And I can't see straight, I'm a state, uh-huh
22, I'm in Paris, baby
Got a strippers tits in my face, uh-huh
Pull up in a Bentley
I want Christian, I want Fendi

I want Prada
Ooh, ooh, ooh
I already make that paper
I don't need to chase no clout, wow
I don't usually pipe up
...
"
Summertime Friends,The Chainsmokers,spotify:artist:69GGBxA162lTqCwzJG5jLp,79,pop,136586,2023-09-08,62,0.515,0.7,2,-5.295,1,0.0317,0.00951,3.39e-06,0.416,0.295,160.052,audio_features,7JLzv38qr5GxXYqQfuQJP9,spotify:track:7JLzv38qr5GxXYqQfuQJP9,https://api.spotify.com/v1/tracks/7JLzv38qr5GxXYqQfuQJP9,https://api.spotify.com/v1/audio-analysis/7JLzv38qr5GxXYqQfuQJP9,136586,4,"In the back of the bar
You're talking to me with the lights on
You told me love don't exist
And if it does, it doesn't last long
And in the city, it hits
I said, ""Let's drink until the last call""
I know you're leaving with him
But can you wait until the last song?

I know what your summertime friends have to say about me
But you always want to see me again
This should be the last time you're gonna leave without me
The last time you call me a friend

And, oh
And I get so mad that we're not together
And, oh
...
"
One with the Wolves,Robin Schulz,spotify:artist:3t5xRXzsuZmMDkQzgOX35S,76,"deep euro house, deep house, edm, german dance, pop dance, tropical house",180213,2023-08-25,63,0.585,0.826,2,-7.933,1,0.0744,0.00867,0.0116,0.292,0.21,128.017,audio_features,0X1KsfG08N1K8brMqGXEXv,spotify:track:0X1KsfG08N1K8brMqGXEXv,https://api.spotify.com/v1/tracks/0X1KsfG08N1K8brMqGXEXv,https://api.spotify.com/v1/audio-analysis/0X1KsfG08N1K8brMqGXEXv,180213,4,"Yeah, I'm one with the wolves in the wild

Lost where the wind blows
Where the lights are out, I'm hopin'
For a thousand miracles
Heaven, shine a light down on me

Got nothin' to prove
I'm done playin' the fool
I only follow the moon
No star takes me down
'Cause I've been to the ground
I don't need savin'

I'm becomin' one with the wolves
I don't run from the fire
Yeah, I'm one with the wolves in the wild
I'm becomin' one with the wolves
I don't run from the fire
...
"
Other Boys,Marshmello,spotify:artist:64KEffDW9EtZ1y2vBYgq8T,84,"brostep, edm, pop, progressive electro house",137065,2023-09-08,70,0.738,0.828,10,-6.31,0,0.106,0.0119,0.0019,0.549,0.542,119.985,audio_features,5WZlorRUxgryaweu7kqeHd,spotify:track:5WZlorRUxgryaweu7kqeHd,https://api.spotify.com/v1/tracks/5WZlorRUxgryaweu7kqeHd,https://api.spotify.com/v1/audio-analysis/5WZlorRUxgryaweu7kqeHd,137066,4,"Why can't you want me like the other boys do?
They stare at me while I stare at you

Summertime, East Side New York City
It's too hot to sleep
Half-alive, and my mind is drippin'
I'm twistin' the sheets

'Cause my heart can't be satisfied
By anyone but you tonight
And when I try, it only makes me blue

Why can't you want me like the other boys do?
...
"
Elevator Eyes,Tove Lo,spotify:artist:4NHQUGzhtTLFvgF5SZesLK,72,"dance pop, metropopolis, pop, swedish electropop, swedish pop, swedish synthpop",178352,2023-08-09,56,0.642,0.698,2,-6.405,1,0.0482,0.0578,2.14e-06,0.074,0.606,155.904,audio_features,1xaI8BC30DDf9RDQSWyonb,spotify:track:1xaI8BC30DDf9RDQSWyonb,https://api.spotify.com/v1/tracks/1xaI8BC30DDf9RDQSWyonb,https://api.spotify.com/v1/audio-analysis/1xaI8BC30DDf9RDQSWyonb,178352,4,"Take in this body
Skin lookin' salty
Fresh out of the sea
Won't you come taste me?
I'm on vacation
No obligations
But maybe we'll fall in love
Let the stars be our audience

Tell me what you want, what you want, what you want
You keep givin' me

Elevator eyes
Elevator eyes
I'm not surprised
You're hypnotized
Goin' up and down
Elevator eyes
Elevator eyes
If looks could touch
No need to rush
Goin' up and down
...
"
Overdrive,Post Malone,spotify:artist:246dkjvS1zLTtiykXe5h60,87,"dfw rap, melodic rap, pop, rap",147679,2023-07-14,73,0.555,0.729,1,-5.062,1,0.0443,0.000374,0.000139,0.347,0.482,139.864,audio_features,3t0ic4mkhvhamrKDkulB8v,spotify:track:3t0ic4mkhvhamrKDkulB8v,https://api.spotify.com/v1/tracks/3t0ic4mkhvhamrKDkulB8v,https://api.spotify.com/v1/audio-analysis/3t0ic4mkhvhamrKDkulB8v,147680,4,"I spend my nights on overdrive
I live my life so overtired
And there's nowhere I can hide
Now I live my life on overdrive

I could be more like him
If that's cool with you
I'd do anything to be cool to you
...
"
Children of the Sky (a Starfield song),Imagine Dragons,spotify:artist:53XhwfbYqKCa1cC15pYq2q,86,"modern rock, pop, rock",207611,2023-08-30,77,0.266,0.541,4,-8.841,0,0.0549,0.216,0.0,0.126,0.183,82.044,audio_features,1W7ughJhjRaANaAUcxTfnC,spotify:track:1W7ughJhjRaANaAUcxTfnC,https://api.spotify.com/v1/tracks/1W7ughJhjRaANaAUcxTfnC,https://api.spotify.com/v1/audio-analysis/1W7ughJhjRaANaAUcxTfnC,207611,4,"Some days, when I'm dreaming
I think of how far I have come
All my life's led to this
And now I see what I've become
I always had doubted
That I could ever be someone
That mattered, that shattered
All these glass ceilings up above

All that I want is to see
All the things that I could be
Destiny's calling me

We're children of the sky
Flying up so high
Let me be that one
To find the brightest sun
We're children of the sky
Guided by the light
Let me reach new heights
...
"
Better Me,Michael Schulte,spotify:artist:21aa4pj9BvbFB2iT8kRpnq,64,"german pop, talentschau",166080,2023-09-15,63,0.558,0.736,9,-4.83,1,0.0354,0.00566,0.0,0.271,0.42,129.903,audio_features,7JStcVqmZ7NbI76tRerzaB,spotify:track:7JStcVqmZ7NbI76tRerzaB,https://api.spotify.com/v1/tracks/7JStcVqmZ7NbI76tRerzaB,https://api.spotify.com/v1/audio-analysis/7JStcVqmZ7NbI76tRerzaB,166080,4,"Oh, you lift me off the ground, I was down, down, down
Ooh-ooh-ooh, you make me a better me
Crazy how I feel right now, turn me 'round, 'round, 'round
Ooh-ooh-ooh, you make me a better me

Life was a highway, was drivin' and losin' control
I spent Monday to Friday just trying to make it back home

I was dirt on a diamond until you picked me up, ah
You were there in the silence, a fire, a burnin' love

Oh, you lift me off the ground, I was down, down, down
Ooh-ooh-ooh, you make me a better me
...
"
At Your Worst,Calum Scott,spotify:artist:6ydoSd3N2mwgwBHtF6K7eX,75,pop,167201,2023-08-18,69,0.726,0.576,7,-5.972,1,0.0339,0.015,2.72e-05,0.491,0.234,120.083,audio_features,6IYIPVF7RZQUEbVVs47xqw,spotify:track:6IYIPVF7RZQUEbVVs47xqw,https://api.spotify.com/v1/tracks/6IYIPVF7RZQUEbVVs47xqw,https://api.spotify.com/v1/audio-analysis/6IYIPVF7RZQUEbVVs47xqw,167201,4,"You know I'll love you at your worst (at your worst)
Be right beside you when it hurts (when it hurts)
Don't you know I would die for you?
The least that you deserve

You know I'll always put you first (put you first)
Do anything to make it work (make it work)
I would go anywhere for you
Across the universe

I'd go all the way
To love you
I'll be there when you say you need me
On the days when you don't believe me

I'll find all the ways to love you
And as long as my heart is beating
I'll be there with you, please, believe me
...
"
You & I,Rita Ora,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,72,"dance pop, pop, uk pop",180640,2023-07-14,64,0.603,0.513,4,-6.918,1,0.0521,0.257,0.0,0.0726,0.399,136.721,audio_features,1CxL4oRSsY0wOQ5DYE8329,spotify:track:1CxL4oRSsY0wOQ5DYE8329,https://api.spotify.com/v1/tracks/1CxL4oRSsY0wOQ5DYE8329,https://api.spotify.com/v1/audio-analysis/1CxL4oRSsY0wOQ5DYE8329,180640,4,"I don't want another night
Of tryna find another you, another rock bottom
I don't wanna wear another mini dress
To impress a potential problem
I don't wanna spend the night at someone's place
To fill the space that you used to walk in
I don't want another number in my phone
Someone to hold at three in the morning
...
"
Cynical,twocolors,spotify:artist:7ACEUD7UsmmXrnj4OLt8f9,65,"edm, pop dance, pop edm",191365,2023-09-22,63,0.69,0.84,11,-6.947,1,0.0573,0.0268,3.06e-05,0.363,0.493,129.935,audio_features,0K44WSIFl2unqJEwKuLXGo,spotify:track:0K44WSIFl2unqJEwKuLXGo,https://api.spotify.com/v1/tracks/0K44WSIFl2unqJEwKuLXGo,https://api.spotify.com/v1/audio-analysis/0K44WSIFl2unqJEwKuLXGo,191365,4,"I wish that I was someone you need now
Wanna know how you'll be happy again
I'm not someone who always speaks out
Now I see our memories through the rain

Night and day, I still wanna dance in your parade
But you change your lane, I know you now

You're lost in your own crowd, it's time to figure out
We sit in silence, I wish you'd say it loud
Are you in or are you out? It's time to tell me now
I can't keep hiding, I just wanna be found

It's time for you to let me go
Please don't ever let me know
In time for you to let me go
...
"
Monsoon (feat. Tokio Hotel),VIZE,spotify:artist:09agIJMxCD2k87ys9Al0f0,68,"german dance, hypertechno, slap house",163598,2023-07-21,63,0.801,0.832,0,-8.787,1,0.394,0.156,0.138,0.121,0.328,147.006,audio_features,5KtDo0LvaAVjRXrIFrYgUF,spotify:track:5KtDo0LvaAVjRXrIFrYgUF,https://api.spotify.com/v1/tracks/5KtDo0LvaAVjRXrIFrYgUF,https://api.spotify.com/v1/audio-analysis/5KtDo0LvaAVjRXrIFrYgUF,163598,4,"Running through the monsoon, beyond the world
To the end of time where the rain won't hurt
Fighting the storm, into the blue
And when I lose myself, I'll think of you
Together, we'll be running somewhere new
And nothing can hold me back from you
Through the monsoon
Through the monsoon

Together, we'll be running somewhere new
And nothing can hold me back from you
Through the monsoon
Through the monsoon

Running through the monsoon, beyond the world
To the end of time where the rain won't hurt
...
"
La La La,Faouzia,spotify:artist:5NhgsV7qPWHZqYEMKzbYvo,61,"alt z, canadian pop",134160,2023-08-04,57,0.698,0.852,2,-3.044,1,0.0421,0.0434,2.11e-06,0.189,0.578,121.973,audio_features,4lVRLtbxN9Aqo8zpgqt2ep,spotify:track:4lVRLtbxN9Aqo8zpgqt2ep,https://api.spotify.com/v1/tracks/4lVRLtbxN9Aqo8zpgqt2ep,https://api.spotify.com/v1/audio-analysis/4lVRLtbxN9Aqo8zpgqt2ep,134160,4,"I don't know what's happening
You've been calling, calling me night and day
But boy, you're not my problem
And I'm not gonna let you in
With you I never win
All you ever do is talk, keep talking
Talking, but go and break your promise
Just as often
But I'm not gonna let you in
No, I'm not listening
""I love you"" sounds like
La-la-la-la-la-la
Say you want me back, but I'm like
Na-na-na-na-na-na
All your words make no sense in my brain
Yeah, everything you say
It all just sounds like
La-la-la-la-la
La-la-la-la-la-la
...
"
Coming Your Way (with Anne-Marie & Becky G),Michaël Brun,spotify:artist:1HcAkAeL4xf02wzAnl7mIV,50,raboday,145122,2023-08-16,65,0.755,0.807,11,-4.219,0,0.157,0.236,2.18e-06,0.245,0.822,108.06,audio_features,3YWdfXQwfPh8qGhXdiXPHh,spotify:track:3YWdfXQwfPh8qGhXdiXPHh,https://api.spotify.com/v1/tracks/3YWdfXQwfPh8qGhXdiXPHh,https://api.spotify.com/v1/audio-analysis/3YWdfXQwfPh8qGhXdiXPHh,145123,4,"Da-da-da, da-da-da-da
Da-da-da-da, da-da-da-da
Da-da-da, da-da-da-da
Da-da-da-da (yeah), da-da-da-da (uh)

My baby like tequila
The taste never gets old
This makin' me go crazy for you, yeah
You talkin' shit, I like that
It makes me want you more
Show you all the things I'm gon' do

Do it like that, you can read my mind
Do it like that, that, go all night
Got me like, there ain't nobody better
But you ain't seen nothin'
Do it like that, keep it on your mind
Do it like that, that, all of the time
There ain't, there ain't nobody better
Na-na-na-na

Oh, wait
Baby, let me meet ya
Baby, let me come your way
...
"
